API Well Number,Well Name,Well Name Suffix,Bottom Lease Number,Bottom Area,Bottom Block,Company Name,Spud Date,BH Total MD (feet),True Vertical Depth (feet),TVD Subsea (feet),RKB,KOP,Total Depth Date,Status Date,Type Code,Status Code,Casing Cut Code,Water Depth (feet),Underwater Comp Stub,Surface Lease Number,Surface Latitude,Surface Longitude,Bottom Latitude,Bottom Longitude
608174042300, A007,ST00BP00,G05825,MC,  109,Talos Petroleum LLC,2/24/1992,8560,6598,6458,140,,3/1/1992,3/23/1992,D,COM,N,1030,N,G05825,28.86474941,-88.93076063,28.86306211,-88.91694213
608174049200, A017,ST00BP00,G07963,MC,  807,Shell Offshore Inc.,8/13/1994,18180,16363,16171,192,,10/17/1998,12/5/1998,E,COM,N,2945,N,G07963,28.16946919,-89.22284395,28.17289929,-89.24032095
608174047700, A006,ST00BP00,G07958,MC,  763,Shell Offshore Inc.,9/28/1995,22817,18478,18396,82,,11/30/1995,8/8/1997,E,COM,N,2945,N,G07963,28.16957082,-89.2228366,28.19131222,-89.2009502
608174046700, A004,ST00BP00,G07963,MC,  807,Shell Offshore Inc.,12/9/1993,18920,18648,18566,82,,4/30/1994,8/27/1996,E,COM,N,2940,N,G07963,28.1695311,-89.22281994,28.1655295,-89.22525484
608174046500, A002,ST00BP00,G07963,MC,  807,Shell Offshore Inc.,1/16/1994,17669,17139,17057,82,,3/7/1994,7/7/1996,E,COM,N,2945,N,G07963,28.16961861,-89.22297381,28.17470891,-89.23062051
608174006103, A007,ST03BP00,G02643,MC,  151,"EnVen Energy Ventures, LLC",1/1/2003,19770,7263,7134,129,10790,1/18/2003,2/24/2003,D,COM,N,1029,N,G02638,28.79110248,-89.05615626,28.81796898,-89.01889556
608174012603, A037,ST03BP00,G02639,MC,  195,"EnVen Energy Ventures, LLC",5/27/2001,10964,8863,8766,97,3700,6/6/2001,6/22/2001,D,COM,,1025,N,G02638,28.7910829,-89.05617773,28.7887494,-89.04810643
608174009801, A012,ST01BP00,G02638,MC,  194,"EnVen Energy Ventures, LLC",10/31/2000,13600,9383,9286,97,3400,11/7/2000,11/26/2000,D,COM,,1024,N,G02638,28.79080429,-89.05641265,28.77675459,-89.07758375
608174011100, A020,ST00BP00,G02642,MC,  150,"EnVen Energy Ventures, LLC",5/12/1980,11501,9867,9762,105,,5/24/1980,8/7/1980,D,COM,N,1025,N,G02638,28.79083506,-89.05637891,28.79267816,-89.07182611
608174010402, A016,ST02BP01,G02638,MC,  194,"EnVen Energy Ventures, LLC",3/26/1997,19968,11099,10985,114,10623,5/1/1997,5/31/1997,D,COM,N,1024,N,G02638,28.79088668,-89.05642051,28.76161238,-89.08883371
608174009901, A021,ST01BP00,G02643,MC,  151,"EnVen Energy Ventures, LLC",4/25/1990,10131,9006,8898,108,3603,5/5/1990,9/19/1990,D,COM,N,1024,N,G02638,28.79109399,-89.05616858,28.80075509,-89.05088338
608174012003, A038,ST02BP01,G02638,MC,  194,"EnVen Energy Ventures, LLC",3/28/2016,12695,9164,9076,88,8452,4/9/2016,5/27/2016,D,COM,N,1024,N,G02638,28.7908438,-89.05643559,28.777734,-89.07426859
608174044400, A020,ST00BP00,G05825,MC,  109,Talos Petroleum LLC,3/3/1993,8903,7211,7071,140,,3/10/1993,3/21/1993,D,COM,N,1030,N,G05825,28.86473987,-88.93085418,28.86342007,-88.94159968
608174041200, A002,ST00BP00,G05825,MC,  109,Talos Petroleum LLC,10/26/1991,8340,6326,6186,140,,11/4/1991,11/19/1991,D,COM,N,1030,N,G05825,28.86467694,-88.93083114,28.85677354,-88.94192304
608164028600, A020,ST00BP00,G07923,MC,   27,Talos Petroleum LLC,6/3/1997,12210,7188,7045,143,,6/21/1997,7/6/1997,D,COM,N,1290,N,G06898,28.97305934,-88.62602318,28.96260014,-88.64954018
608164027700, A018,ST00BP00,G09771,MC,   28,Talos Petroleum LLC,12/20/1996,22441,10437,10294,143,,3/11/1997,4/11/1997,D,COM,N,1295,N,G06898,28.97299959,-88.62595968,28.93470149,-88.58895158
608174046900, A030,ST00BP00,G05825,MC,  109,Talos Petroleum LLC,1/12/1994,7155,5969,5829,140,,1/24/1994,2/6/1994,D,COM,N,1030,N,G05825,28.86471659,-88.93074753,28.85608899,-88.92952553
608174044600, A021,ST00BP00,G05825,MC,  109,Talos Petroleum LLC,3/23/1993,9480,7326,7186,140,,4/2/1993,4/15/1993,D,COM,N,1030,N,G05825,28.86475731,-88.93078889,28.87805381,-88.92513449
608174044300, A019,ST00BP00,G05825,MC,  109,Talos Petroleum LLC,1/12/1993,9041,7484,7344,140,,1/22/1993,2/28/1993,D,COM,N,1030,N,G05825,28.86476586,-88.93076406,28.87367396,-88.92359666
608174043600, A014,ST00BP00,G05825,MC,  109,Talos Petroleum LLC,10/9/1992,11900,6962,6822,140,,10/16/1992,10/26/1992,D,COM,N,1030,N,G05825,28.86476994,-88.93086723,28.85634644,-88.95461083
608174043500, A013,ST00BP00,G05825,MC,  109,Talos Petroleum LLC,9/21/1992,7781,6993,6853,140,,9/26/1992,10/8/1992,D,COM,N,1030,N,G05825,28.86472137,-88.9307976,28.85811657,-88.9321275
608174041800, A004,ST00BP00,G05825,MC,  109,Talos Petroleum LLC,12/29/1991,7359,7210,7070,140,,1/9/1992,2/3/1992,D,COM,N,1030,N,G05825,28.86476795,-88.93081408,28.86309195,-88.92765878
608174041700, A003,ST00BP00,G05825,MC,  109,Talos Petroleum LLC,11/19/1991,9160,7898,7758,140,,11/28/1991,12/27/1991,D,COM,N,1030,N,G05825,28.8647843,-88.93082064,28.8744951,-88.92813644
608174135400,SS001,ST00BP00,G24069,MC,  301,"LLOG Exploration Offshore, L.L.C.",3/25/2017,22760,17908,17826,82,,4/24/2017,5/17/2017,E,COM,N,6134,C,G22868,28.6833954,-88.17550678,28.7012403,-88.15067838
608174139801,SS006,ST01BP00,G25098,MC,  546,"LLOG Exploration Offshore, L.L.C.",12/13/2018,20273,15999,15918,81,17750,12/14/2018,1/3/2019,D,COM,N,2566,C,G25098,28.42635224,-89.07470694,28.43669444,-89.05822667
608174118101,SS002,ST01BP00,G32301,MC,  199,"LLOG Exploration Offshore, L.L.C.",3/4/2019,6933,6431,6349,82,4535,3/8/2019,3/23/2019,D,COM,N,2465,C,G32301,28.77019589,-88.83383433,28.76641722,-88.835645
608174130500,SS002,ST00BP00,G24064,MC,  255,"LLOG Exploration Offshore, L.L.C.",4/23/2015,23606,18299,18217,82,,11/4/2015,12/12/2015,E,COM,N,5746,C,G22868,28.71173275,-88.20718465,28.73241975,-88.23299335
608174130301,SS005,ST01BP00,G25098,MC,  546,"LLOG Exploration Offshore, L.L.C.",5/27/2015,17770,16023,15941,82,14128,5/30/2015,7/26/2015,D,COM,N,2563,C,G25098,28.42597195,-89.07500694,28.42648545,-89.09069444
608174134700,SS001,ST00BP00,G34452,MC,  609,"LLOG Exploration Offshore, L.L.C.",9/2/2016,17768,16557,16475,82,,10/23/2016,11/29/2016,E,COM,N,6822,C,G34447,28.41380764,-88.13307996,28.40546634,-88.12991536
608174052400,TB010,ST00BP00,G08483,MC,   72,Talos Petroleum LLC,11/20/1995,11335,10433,10349,84,,3/5/1997,4/17/1997,D,COM,N,1853,C,G09771,28.93287064,-88.57457816,28.92542954,-88.56936086
608174051800,TB004,ST00BP00,G08483,MC,   72,Talos Petroleum LLC,11/29/1995,12920,10347,10263,84,,12/17/1996,2/14/1997,D,COM,N,1853,C,G09771,28.93283995,-88.57461521,28.91874265,-88.56824151
608174129500,SS002,ST00BP00,G22868,MC,  300,"LLOG Exploration Offshore, L.L.C.",12/20/2014,21020,18710,18602,108,,2/24/2015,6/7/2015,E,COM,N,6131,C,G22868,28.6833112,-88.17591835,28.6974919,-88.19096415
608174129300,SS004,ST00BP00,G25098,MC,  546,"LLOG Exploration Offshore, L.L.C.",11/23/2014,21232,17455,17373,82,,1/21/2015,3/24/2015,D,COM,N,2570,C,G25098,28.42592779,-89.0746964,28.42001333,-89.05264583
608174128800,SS001,ST00BP00,G32303,MC,  208,"LLOG Exploration Offshore, L.L.C.",10/18/2014,19920,18464,18377,87,,11/22/2014,1/25/2015,E,COM,N,4924,C,G24062,28.74692077,-88.3610901,28.75876556,-88.37038194
608174127200,SS001,ST00BP00,G31521,MC,  705,"LLOG Exploration Offshore, L.L.C.",12/16/2013,16481,11419,11347,72,,2/18/2014,4/14/2014,E,COM,N,849,C,G31521,28.24815583,-89.92156145,28.22724493,-89.89970545
608174123001,SS003,ST01BP00,G25098,MC,  546,"LLOG Exploration Offshore, L.L.C.",6/12/2013,17135,14995,14913,82,13032,7/7/2013,7/23/2013,D,COM,N,2645,C,G27277,28.44484242,-89.04346057,28.43450032,-89.05030787
608174126100,SS001,ST00BP00,G24055,MC,  209,"LLOG Exploration Offshore, L.L.C.",6/9/2013,18881,18789,18702,87,,7/23/2013,4/10/2015,E,COM,N,4654,C,G32303,28.77999881,-88.36492841,28.78020861,-88.36257556
608174125800,SS001,ST00BP00,G24064,MC,  255,"LLOG Exploration Offshore, L.L.C.",4/16/2013,19146,17964,17874,90,,5/22/2013,2/23/2015,E,COM,N,5746,C,G22868,28.71170442,-88.20730215,28.71993042,-88.21834715
608174124500,SS001,ST00BP00,G24062,MC,  253,"LLOG Exploration Offshore, L.L.C.",11/30/2012,18931,18930,18844,86,,2/3/2013,3/18/2015,E,COM,N,4927,C,G24062,28.74693632,-88.36094567,28.74691172,-88.36096797
608174124200,SS004,ST00BP00,G32334,MC,  547,"LLOG Exploration Offshore, L.L.C.",10/31/2012,20340,19400,19318,82,,2/25/2014,5/30/2014,D,COM,N,2647,C,G27277,28.44511826,-89.04347028,28.43891246,-89.03910328
608174124100,SS003,ST00BP00,G27277,MC,  503,"LLOG Exploration Offshore, L.L.C.",10/20/2012,20349,16482,16396,86,,9/28/2013,11/8/2013,D,COM,N,2648,C,G27277,28.44525577,-89.04347278,28.46392637,-89.02874438
608174122200,SS003,ST00BP00,G32334,MC,  547,"LLOG Exploration Offshore, L.L.C.",5/25/2012,20599,19303,19221,82,,1/5/2013,4/4/2013,E,COM,N,2646,C,G27277,28.44498493,-89.04347168,28.43523933,-89.03685838
608174121900,SS002,ST00BP00,G32334,MC,  547,"LLOG Exploration Offshore, L.L.C.",6/7/2012,20270,17000,16918,82,,8/12/2012,10/15/2012,E,COM,N,2643,C,G27277,28.44515771,-89.04392944,28.44166601,-89.04624064
608174120301,SS002,ST00BP01,G22877,MC,  431,"LLOG Exploration Offshore, L.L.C.",2/24/2012,20334,19086,19000,86,12503,3/14/2012,7/30/2015,E,COM,N,6427,C,G22877,28.56772516,-88.25736944,28.57834236,-88.25982124
608174120600,SS001,ST00BP00,G22868,MC,  300,"LLOG Exploration Offshore, L.L.C.",3/30/2012,18108,18106,18020,86,,5/3/2012,5/5/2015,E,COM,N,6131,C,G22868,28.68353815,-88.17565975,28.68348435,-88.17564705
608174118300,SS001,ST00BP00,G32334,MC,  547,"LLOG Exploration Offshore, L.L.C.",2/23/2010,18800,15974,15896,78,,5/18/2010,7/14/2010,E,COM,N,2642,C,G27277,28.44486381,-89.04391527,28.43386151,-89.02252717
608174118200,SS001,ST00BP00,G32301,MC,  199,"LLOG Exploration Offshore, L.L.C.",1/7/2010,7649,7558,7480,78,,1/22/2010,3/17/2011,E,COM,N,2465,C,G32301,28.77035895,-88.83383044,28.77159535,-88.83576114
608174118000,SS002,ST00BP00,G27277,MC,  503,"LLOG Exploration Offshore, L.L.C.",2/20/2010,18204,15598,15520,78,,3/29/2010,12/22/2010,E,COM,N,2642,C,G27277,28.44499632,-89.04392332,28.45551502,-89.03157392
608174051600,TB002,ST00BP00,G09771,MC,   28,Talos Petroleum LLC,11/26/1995,10863,10402,10318,84,,7/14/1996,8/16/1996,D,COM,N,1853,C,G09771,28.93291322,-88.57470074,28.93890462,-88.57509854
608174052200,TB008,ST00BP00,G08483,MC,   72,Talos Petroleum LLC,11/3/1995,12480,10336,10252,84,,5/3/1997,7/8/1997,D,COM,N,1853,C,G09771,28.93280647,-88.57465535,28.91796567,-88.57226645
608174052100,TB007,ST00BP00,G08483,MC,   72,Talos Petroleum LLC,12/1/1995,14565,12364,12280,84,,9/10/1996,11/27/1996,D,COM,N,1853,C,G09771,28.93287978,-88.57473775,28.92251808,-88.58688265
608174051500,TB001,ST00BP00,G08483,MC,   72,Talos Petroleum LLC,12/11/1995,11790,10207,10123,84,,1/25/1996,4/27/1996,D,COM,N,1853,C,G09771,28.93277303,-88.57469237,28.92595183,-88.57740667
608164021000, A012,ST00BP00,G09771,MC,   28,Talos Petroleum LLC,4/22/1995,11388,6100,5958,142,,5/5/1995,5/26/1995,D,COM,N,1290,N,G06898,28.97306296,-88.62595129,28.95908356,-88.60829659
608174113100,SS001,ST00BP00,G27277,MC,  503,"LLOG Exploration Offshore, L.L.C.",11/2/2007,19050,17624,17546,78,,12/11/2007,2/22/2011,E,COM,N,3099,C,G27277,28.46084366,-89.01153316,28.45448816,-89.00139466
608174103902,SS001,ST02BP00,G25103,MC,  707,"LLOG Exploration Offshore, L.L.C.",6/13/2007,13925,13920,13848,72,7440,6/20/2007,9/11/2007,E,COM,N,1538,C,G25103,28.21871393,-89.79211961,28.21817723,-89.79178541
608164017100, A003,ST00BP01,G09771,MC,   28,Talos Petroleum LLC,3/7/1993,10381,5814,5672,142,6913,10/24/1994,10/31/1994,D,COM,N,1290,N,G06898,28.97308289,-88.6258953,28.96068739,-88.6085747
608174100402,SS001,ST01BP00,G33175,MC,  751,"LLOG Exploration Offshore, L.L.C.",1/19/2003,13313,13000,12916,84,10530,1/25/2003,7/27/2011,E,COM,N,1628,C,G33175,28.17144513,-89.78566165,28.16967613,-89.78351595
608174087703,SS003,ST00BP03,G32301,MC,  199,"LLOG Exploration Offshore, L.L.C.",12/6/2000,8025,8020,7942,78,5447,12/22/2000,5/29/2011,E,COM,,2528,C,G32301,28.75659229,-88.83477433,28.75647729,-88.83448683
608174108500,BF001,ST00BP00,G21182,MC,  695,Chevron U.S.A. Inc.,1/28/2006,25325,24208,24136,72,,3/9/2007,1/19/2008,E,COM,N,6944,C,G16641,28.30787795,-88.20196834,28.30376535,-88.21151194
608174108400,BF005,ST00BP00,G16641,MC,  696,Chevron U.S.A. Inc.,1/7/2007,22540,21652,21580,72,,3/13/2008,5/4/2008,E,COM,N,6946,C,G16641,28.30785016,-88.20155808,28.30829076,-88.19290848
608174108300,BF004,ST00BP00,G16641,MC,  696,Chevron U.S.A. Inc.,2/5/2006,21700,21688,21616,72,,6/11/2007,12/18/2007,E,COM,N,6942,C,G16641,28.30766849,-88.20198862,28.30737589,-88.20258072
608174108202,BF003,ST01BP01,G16641,MC,  696,Chevron U.S.A. Inc.,11/17/2018,24485,24081,23989,92,22042,12/7/2018,2/5/2019,E,COM,N,6944,C,G16641,28.30764044,-88.20157836,28.30252694,-88.20244139
608174123101,WI005,ST00BP01,G22898,MC,  725,Hess Corporation,11/7/2015,26068,25390,25287,103,24299,11/19/2015,4/2/2016,D,COM,N,4311,C,G22898,28.24484692,-88.92727267,28.25611492,-88.93059037
608174121404,TB006,ST03BP00,G22898,MC,  725,Hess Corporation,10/18/2014,28000,24352,24249,103,24187,11/3/2014,4/18/2015,D,COM,N,4570,C,G24101,28.26017808,-88.88496836,28.26811508,-88.91317856
608174121702,TB001,ST01BP01,G22897,MC,  724,Hess Corporation,9/19/2013,27309,24458,24355,103,26604,9/22/2013,1/4/2014,D,COM,N,4328,C,G22898,28.24616085,-88.92815038,28.26164515,-88.94779968
608174121501,TB004,ST01BP00,G24101,MC,  726,Hess Corporation,4/12/2013,25711,25100,24997,103,22950,4/21/2013,4/14/2014,D,COM,N,4610,C,G24101,28.27140352,-88.85406927,28.27153142,-88.85586187
608174123200,TB006,ST00BP00,G24101,MC,  726,Hess Corporation,7/1/2012,24460,24094,23991,103,,8/10/2016,10/31/2016,E,COM,N,4611,C,G24101,28.27129379,-88.85351818,28.26862278,-88.85749167
608174122100,TB002,ST00BP00,G22898,MC,  725,Hess Corporation,5/8/2012,26390,24488,24385,103,,10/12/2012,6/2/2014,D,COM,N,4334,C,G22898,28.24629696,-88.92775595,28.26626666,-88.92372215
608174112701,SS001,ST01BP00,G18292,MC,  800,"W & T Offshore, Inc.",4/21/2008,16870,15981,15903,78,12063,4/29/2008,6/3/2008,E,COM,N,3116,C,G18292,28.14080971,-89.55285647,28.14775111,-89.55386127
608174106101,SS001,ST01BP00,G26261,MC,  506,"W & T Offshore, Inc.",2/1/2005,19800,18606,18528,78,13590,2/6/2005,1/20/2007,E,COM,N,3682,C,G26261,28.44961409,-88.86533533,28.45311059,-88.85525173
608174096500,SS001,ST00BP00,G08484,MC,   84,Anadarko Petroleum Corporation,1/16/2002,10783,10528,10435,93,,2/3/2002,2/5/2003,D,COM,,5418,C,G08484,28.89334858,-87.98390581,28.89644318,-87.98431921
608174093101, A009,ST00BP01,G19925,MC,  127,Anadarko Petroleum Corporation,7/1/2001,19640,14061,13983,78,14166,7/6/2001,6/12/2003,D,COM,,5422,N,G19925,28.86575612,-88.05617117,28.85069202,-88.03235407
608174093700, A004,ST00BP00,G18194,MC,  126,Anadarko Petroleum Corporation,5/2/2001,16470,14240,14162,78,,8/12/2001,1/25/2003,D,COM,,5422,N,G19925,28.86605066,-88.05649915,28.87457896,-88.07000255
608174093600, A002,ST00BP00,G19925,MC,  127,Anadarko Petroleum Corporation,5/10/2001,13972,13770,13692,78,,10/23/2001,12/28/2002,D,COM,,5422,N,G19925,28.86614507,-88.05638761,28.86715517,-88.05344551
608174093300, A010,ST00BP00,G19925,MC,  127,Anadarko Petroleum Corporation,5/4/2001,15405,13093,13015,78,,8/29/2001,5/17/2003,D,COM,,5422,N,G19925,28.86595425,-88.0561638,28.85739955,-88.0440494
608174093200, A003,ST00BP00,G19925,MC,  127,Anadarko Petroleum Corporation,4/30/2001,14825,14248,14170,78,,7/26/2001,5/4/2003,D,COM,,5423,N,G19925,28.86585261,-88.05649715,28.86906991,-88.06345985
608174092700, A008,ST00BP00,G19925,MC,  127,Anadarko Petroleum Corporation,4/22/2001,14665,13661,13583,78,,5/25/2001,3/23/2003,D,COM,,5422,N,G19925,28.86604963,-88.05628039,28.86059753,-88.04838599
608174090801,SS003,ST01BP00,G08797,MC,   85,Anadarko Petroleum Corporation,4/6/2001,14300,11672,11579,93,9995,4/8/2001,5/13/2001,D,COM,,5317,C,G10977,28.88949447,-87.94271892,28.89927707,-87.94925312
608174090100,SS002,ST00BP00,G08797,MC,   85,Anadarko Petroleum Corporation,12/1/2000,12610,11779,11686,93,,12/22/2000,6/15/2001,D,COM,,5173,C,G08797,28.9199228,-87.96617199,28.923161,-87.96190809
608174136200,SS008,ST00BP00,G08484,MC,   84,Anadarko Petroleum Corporation,9/17/2017,11500,10319,10237,82,,10/2/2017,11/15/2017,E,COM,N,5419,C,G08484,28.89296515,-87.98434904,28.89460375,-87.99374734
608174135301,SS004,ST00BP01,G19925,MC,  127,Anadarko Petroleum Corporation,3/18/2017,17540,16053,15972,81,10495,3/30/2017,5/5/2017,E,COM,N,5468,C,G19925,28.85914213,-88.04383875,28.85566673,-88.03096155
608174135900,SS005,ST00BP00,G19925,MC,  127,Anadarko Petroleum Corporation,8/3/2017,17393,16386,16305,81,,8/19/2017,9/24/2017,E,COM,N,5468,C,G19925,28.85905796,-88.04440956,28.85736636,-88.05719106
608174136700,SS006,ST00BP00,G19925,MC,  127,Anadarko Petroleum Corporation,12/13/2017,15560,15460,15378,82,,12/31/2017,3/18/2018,E,COM,N,5468,C,G19925,28.85875102,-88.04461983,28.86157306,-88.04587139
608174131600,SS004,ST00BP00,G10977,MC,  129,Anadarko Petroleum Corporation,8/3/2015,13225,11828,11747,81,,8/30/2015,1/13/2016,E,COM,N,5330,C,G10977,28.88958514,-87.94214102,28.88998644,-87.93219522
608174131100,SS001,ST00BP00,G19925,MC,  127,Anadarko Petroleum Corporation,6/21/2015,14247,13294,13213,81,,8/4/2015,5/8/2016,E,COM,N,5471,C,G19925,28.85899602,-88.04381042,28.86612802,-88.04276142
608174130600,SS002,ST00BP00,G19925,MC,  127,Anadarko Petroleum Corporation,4/26/2015,14780,13711,13630,81,,6/2/2015,12/10/2015,E,COM,N,5467,C,G19925,28.85890991,-88.04437762,28.86256841,-88.03776012
608174129401,SS005,ST01BP00,G08484,MC,   84,Anadarko Petroleum Corporation,2/12/2015,12040,11570,11489,81,7269,2/24/2015,4/23/2015,E,COM,N,5190,C,G08797,28.91865473,-87.96613065,28.9217825,-87.97099917
608174114500,  003,ST00BP00,G10977,MC,  129,Anadarko Petroleum Corporation,3/31/2008,12400,11825,11750,75,,4/16/2008,12/2/2008,E,COM,N,5598,C,G10977,28.88592689,-87.9241751,28.88305719,-87.9300237
608174110000, F005,ST00BP00,G08831,MC,  566,Shell Offshore Inc.,8/6/2006,17467,15406,15318,88,,5/3/2007,5/2/2008,D,COM,N,6929,C,G08823,28.46404214,-88.10497393,28.45004984,-88.10852673
608174059204, A004,ST02BP02,G09883,MC,  854,Shell Offshore Inc.,7/2/2006,26116,18179,17972,207,25583,7/7/2006,11/28/2006,D,COM,N,3800,N,G05868,28.154096,-89.103723,28.1268294,-89.0708829
608174082801, A003,ST01BP00,G07969,MC,  890,Shell Offshore Inc.,5/5/2005,17603,15831,15749,82,14568,5/16/2005,6/14/2005,D,COM,N,3875,C,G07975,28.03739,-89.44469,28.0471879,-89.4351683
608174048603, A014,ST03BP00,G07962,MC,  806,Shell Offshore Inc.,2/12/2005,21856,16463,16284,179,11305,3/24/2005,8/6/2005,D,COM,N,2945,N,G07963,28.16948694,-89.22278605,28.14640094,-89.24164815
608174106000,SS002,ST00BP00,G09895,MC,  898,Shell Offshore Inc.,12/25/2004,18060,18060,17978,82,,2/3/2005,10/31/2006,E,COM,N,4036,C,G09895,28.05646514,-89.05403848,28.05622514,-89.05415708
608174049501, A024,ST01BP00,G07962,MC,  806,Shell Offshore Inc.,11/17/2004,17237,10857,10665,192,16075,11/19/2004,1/3/2005,E,COM,N,2945,N,G07963,28.16940888,-89.2228641,28.15099538,-89.2437445
608174087203, C002,ST03BP00,G08496,MC,  657,Shell Offshore Inc.,4/8/2004,17452,16697,16622,75,13215,4/11/2004,5/1/2004,E,COM,N,7565,D,G08496,28.36303554,-87.92336304,28.36239754,-87.92970484
608174103800, C003,ST00BP00,G19974,MC,  613,Shell Offshore Inc.,3/1/2004,18237,16852,16777,75,,3/27/2004,5/15/2004,D,COM,N,7570,D,G08496,28.3634559,-87.92302696,28.3759516,-87.92190756
608174098802, P003,ST01BP00,G12166,MC,  765,Shell Offshore Inc.,11/8/2003,23650,18027,17945,82,14222,11/14/2003,12/29/2003,E,COM,N,3642,C,G05868,28.17581911,-89.11707187,28.20291571,-89.10842507
608174058101, A012,ST00BP01,G05868,MC,  809,Shell Offshore Inc.,9/20/2003,20890,18789,18582,207,9311,11/9/2003,1/6/2004,D,COM,N,3800,N,G05868,28.15395717,-89.10338154,28.17071837,-89.10578364
608174096302, P002,ST01BP00,G14653,MC,  766,Shell Offshore Inc.,5/5/2003,23420,18471,18389,82,15888,5/11/2003,9/11/2003,D,COM,N,3637,C,G05868,28.17636481,-89.11788962,28.18929191,-89.08854192
608104015200, A004,ST00BP00,G33177,MC,  793,Walter Oil & Gas Corporation,11/22/2016,23479,21000,20822,178,,2/8/2017,3/29/2017,D,COM,N,1186,N,G27982,28.16035293,-89.94834291,28.15750503,-89.92285171
608174060201, A009,ST00BP01,G09883,MC,  854,Shell Offshore Inc.,1/16/2003,29320,19295,19088,207,7369,4/12/2003,8/2/2003,D,COM,N,3800,N,G05868,28.15393606,-89.10350216,28.12487396,-89.05791796
608174059704, A010,ST02BP00,G12166,MC,  765,Shell Offshore Inc.,7/22/2002,27122,17305,17098,207,17512,9/4/2002,11/23/2002,D,COM,,3800,N,G05868,28.15403831,-89.10365001,28.19762591,-89.11859541
608174104102,SS002,ST01BP00,G16624,MC,  583,Walter Oil & Gas Corporation,5/25/2013,11455,11044,10972,72,9643,6/10/2013,7/15/2013,E,COM,N,2487,C,G16624,28.35973291,-89.42274569,28.35809801,-89.41987329
608174047801, A007,ST01BP00,G07958,MC,  763,Shell Offshore Inc.,11/1/2001,21330,17856,17664,192,11486,11/9/2001,3/20/2002,D,COM,,2945,N,G07963,28.16955082,-89.2227616,28.18440482,-89.2079483
608174087807,SS006,ST04BP00,G09896,MC,  899,Shell Offshore Inc.,8/28/2001,20395,18025,17943,82,11879,9/21/2001,10/31/2001,D,COM,,4393,C,G09896,28.05692707,-89.00949544,28.05652587,-89.02627884
608174048702, A019,ST00BP02,G07958,MC,  763,Shell Offshore Inc.,7/8/2001,24082,16382,16190,192,14076,7/17/2001,8/31/2001,D,COM,,2945,N,G07963,28.16948837,-89.22301815,28.19943428,-89.19357485
608174058601, A011,ST00BP01,G05868,MC,  809,Shell Offshore Inc.,4/27/2001,20430,18673,18466,207,15030,5/16/2001,6/24/2001,D,COM,,3800,N,G05868,28.15401922,-89.10346034,28.13887152,-89.09613984
